205630
1,38330.6,45852.3
1,38330.6,105852.3
1,38330.6,165852.3
1,38330.6,225852.3
1,38330.6,285852.3
1,38330.6,345852.3
1,38330.6,405852.3
1,38330.6,465852.3
1,38330.6,525852.3
1,38330.6,585852.3
1,27994.6,27804.9
1,27994.6,87804.9
1,27994.6,147804.9
1,27994.6,207804.9
1,27994.6,267804.9
1,27994.6,327804.9
1,27994.6,387804.9
1,27994.6,447804.9
1,27994.6,507804.9
1,27994.6,567804.9
1,25774.6,37003.6
1,25774.6,97003.6
1,25774.6,157003.6
1,25774.6,217003.6
1,25774.6,277003.6
1,25774.6,337003.6
1,25774.6,397003.6
1,25774.6,457003.6
1,25774.6,517003.6
1,25774.6,577003.6
1,25187.7,26735.7
1,25187.7,86735.7
1,25187.7,146735.7
1,25187.7,206735.7
1,25187.7,266735.7
1,25187.7,326735.7
1,25187.7,386735.7
1,25187.7,446735.7
1,25187.7,506735.7
1,25187.7,566735.7
1,31060.5,23513.1
1,31060.5,83513.1
1,31060.5,143513.1
1,31060.5,203513.1
1,31060.5,263513.1
1,31060.5,323513.1
1,31060.5,383513.1
1,31060.5,443513.1
1,31060.5,503513.1
1,31060.5,563513.1
1,23506.2,26969.0
1,23506.2,86969.0
1,23506.2,146969.0
1,23506.2,206969.0
1,23506.2,266969.0
1,23506.2,326969.0
1,23506.2,386969.0
1,23506.2,446969.0
1,23506.2,506969.0
1,23506.2,566969.0
1,24148.0,25499.7
1,24148.0,85499.7
1,24148.0,145499.7
1,24148.0,205499.7
1,24148.0,265499.7
1,24148.0,325499.7
1,24148.0,385499.7
1,24148.0,445499.7
1,24148.0,505499.7
1,24148.0,565499.7
1,30015.1,24226.8
1,30015.1,84226.8
1,30015.1,144226.8
1,30015.1,204226.8
1,30015.1,264226.8
1,30015.1,324226.8
1,30015.1,384226.8
1,30015.1,444226.8
1,30015.1,504226.8
1,30015.1,564226.8
1,41136.3,15644.2
1,41136.3,75644.2
1,41136.3,135644.2
1,41136.3,195644.2
1,41136.3,255644.2
1,41136.3,315644.2
1,41136.3,375644.2
1,41136.3,435644.2
1,41136.3,495644.2
1,41136.3,555644.2
1,26164.0,38369.8
1,26164.0,98369.8
1,26164.0,158369.8
1,26164.0,218369.8
1,26164.0,278369.8
1,26164.0,338369.8
1,26164.0,398369.8
1,26164.0,458369.8
1,26164.0,518369.8
1,26164.0,578369.8
1,25944.4,37271.3
1,25944.4,97271.3
1,25944.4,157271.3
1,25944.4,217271.3
1,25944.4,277271.3
1,25944.4,337271.3
1,25944.4,397271.3
1,25944.4,457271.3
1,25944.4,517271.3
1,25944.4,577271.3
1,27688.5,40043.7
1,27688.5,100043.7
1,27688.5,160043.7
1,27688.5,220043.7
1,27688.5,280043.7
1,27688.5,340043.7
1,27688.5,400043.7
1,27688.5,460043.7
1,27688.5,520043.7
1,27688.5,580043.7
1,27764.7,38386.8
1,27764.7,98386.8
1,27764.7,158386.8
1,27764.7,218386.8
1,27764.7,278386.8
1,27764.7,338386.8
1,27764.7,398386.8
1,27764.7,458386.8
1,27764.7,518386.8
1,27764.7,578386.8
1,24574.2,28725.2
1,24574.2,88725.2
1,24574.2,148725.2
1,24574.2,208725.2
1,24574.2,268725.2
1,24574.2,328725.2
1,24574.2,388725.2
1,24574.2,448725.2
1,24574.2,508725.2
1,24574.2,568725.2
1,24577.5,28930.5
1,24577.5,88930.5
1,24577.5,148930.5
1,24577.5,208930.5
1,24577.5,268930.5
1,24577.5,328930.5
1,24577.5,388930.5
1,24577.5,448930.5
1,24577.5,508930.5
1,24577.5,568930.5
1,24554.2,28874.5
1,24554.2,88874.5
1,24554.2,148874.5
1,24554.2,208874.5
1,24554.2,268874.5
1,24554.2,328874.5
1,24554.2,388874.5
1,24554.2,448874.5
1,24554.2,508874.5
1,24554.2,568874.5
1,29798.1,39444.6
1,29798.1,99444.6
1,29798.1,159444.6
1,29798.1,219444.6
1,29798.1,279444.6
1,29798.1,339444.6
1,29798.1,399444.6
1,29798.1,459444.6
1,29798.1,519444.6
1,29798.1,579444.6
1,29751.0,39433.1
1,29751.0,99433.1
1,29751.0,159433.1
1,29751.0,219433.1
1,29751.0,279433.1
1,29751.0,339433.1
1,29751.0,399433.1
1,29751.0,459433.1
1,29751.0,519433.1
1,29751.0,579433.1
1,26009.0,37262.0
1,26009.0,97262.0
1,26009.0,157262.0
1,26009.0,217262.0
1,26009.0,277262.0
1,26009.0,337262.0
1,26009.0,397262.0
1,26009.0,457262.0
1,26009.0,517262.0
1,26009.0,577262.0
1,28172.8,28013.6
1,28172.8,88013.6
1,28172.8,148013.6
1,28172.8,208013.6
1,28172.8,268013.6
1,28172.8,328013.6
1,28172.8,388013.6
1,28172.8,448013.6
1,28172.8,508013.6
1,28172.8,568013.6
1,27583.9,26201.9
1,27583.9,86201.9
1,27583.9,146201.9
1,27583.9,206201.9
1,27583.9,266201.9
1,27583.9,326201.9
1,27583.9,386201.9
1,27583.9,446201.9
1,27583.9,506201.9
1,27583.9,566201.9
1,26154.3,33259.2
1,26154.3,93259.2
1,26154.3,153259.2
1,26154.3,213259.2
1,26154.3,273259.2
1,26154.3,333259.2
1,26154.3,393259.2
1,26154.3,453259.2
1,26154.3,513259.2
1,26154.3,573259.2
1,24916.5,15585.2
1,24916.5,75585.2
1,24916.5,135585.2
1,24916.5,195585.2
1,24916.5,255585.2
1,24916.5,315585.2
1,24916.5,375585.2
1,24916.5,435585.2
1,24916.5,495585.2
1,24916.5,555585.2
1,27706.0,37054.5
1,27706.0,97054.5
1,27706.0,157054.5
1,27706.0,217054.5
1,27706.0,277054.5
1,27706.0,337054.5
1,27706.0,397054.5
1,27706.0,457054.5
1,27706.0,517054.5
1,27706.0,577054.5
1,27448.3,37489.0
1,27448.3,97489.0
1,27448.3,157489.0
1,27448.3,217489.0
1,27448.3,277489.0
1,27448.3,337489.0
1,27448.3,397489.0
1,27448.3,457489.0
1,27448.3,517489.0
1,27448.3,577489.0
1,27686.6,38389.3
1,27686.6,98389.3
1,27686.6,158389.3
1,27686.6,218389.3
1,27686.6,278389.3
1,27686.6,338389.3
1,27686.6,398389.3
1,27686.6,458389.3
1,27686.6,518389.3
1,27686.6,578389.3
1,23033.5,32907.4
1,23033.5,92907.4
1,23033.5,152907.4
1,23033.5,212907.4
1,23033.5,272907.4
1,23033.5,332907.4
1,23033.5,392907.4
1,23033.5,452907.4
1,23033.5,512907.4
1,23033.5,572907.4
1,26160.8,38297.7
1,26160.8,98297.7
1,26160.8,158297.7
1,26160.8,218297.7
1,26160.8,278297.7
1,26160.8,338297.7
1,26160.8,398297.7
1,26160.8,458297.7
1,26160.8,518297.7
1,26160.8,578297.7
1,30398.0,39755.6
1,30398.0,99755.6
1,30398.0,159755.6
1,30398.0,219755.6
1,30398.0,279755.6
1,30398.0,339755.6
1,30398.0,399755.6
1,30398.0,459755.6
1,30398.0,519755.6
1,30398.0,579755.6
1,27930.0,37382.9
1,27930.0,97382.9
1,27930.0,157382.9
1,27930.0,217382.9
1,27930.0,277382.9
1,27930.0,337382.9
1,27930.0,397382.9
1,27930.0,457382.9
1,27930.0,517382.9
1,27930.0,577382.9
1,26324.8,38206.5
1,26324.8,98206.5
1,26324.8,158206.5
1,26324.8,218206.5
1,26324.8,278206.5
1,26324.8,338206.5
1,26324.8,398206.5
1,26324.8,458206.5
1,26324.8,518206.5
1,26324.8,578206.5
1,28403.3,38904.9
1,28403.3,98904.9
1,28403.3,158904.9
1,28403.3,218904.9
1,28403.3,278904.9
1,28403.3,338904.9
1,28403.3,398904.9
1,28403.3,458904.9
1,28403.3,518904.9
1,28403.3,578904.9
1,28436.9,40844.7
1,28436.9,100844.7
1,28436.9,160844.7
1,28436.9,220844.7
1,28436.9,280844.7
1,28436.9,340844.7
1,28436.9,400844.7
1,28436.9,460844.7
1,28436.9,520844.7
1,28436.9,580844.7
1,28416.9,40855.8
1,28416.9,100855.8
1,28416.9,160855.8
1,28416.9,220855.8
1,28416.9,280855.8
1,28416.9,340855.8
1,28416.9,400855.8
1,28416.9,460855.8
1,28416.9,520855.8
1,28416.9,580855.8
1,23362.2,28723.9
1,23362.2,88723.9
1,23362.2,148723.9
1,23362.2,208723.9
1,23362.2,268723.9
1,23362.2,328723.9
1,23362.2,388723.9
1,23362.2,448723.9
1,23362.2,508723.9
1,23362.2,568723.9
1,37794.7,41075.1
1,37794.7,101075.1
1,37794.7,161075.1
1,37794.7,221075.1
1,37794.7,281075.1
1,37794.7,341075.1
1,37794.7,401075.1
1,37794.7,461075.1
1,37794.7,521075.1
1,37794.7,581075.1
1,26226.0,27914.3
1,26226.0,87914.3
1,26226.0,147914.3
1,26226.0,207914.3
1,26226.0,267914.3
1,26226.0,327914.3
1,26226.0,387914.3
1,26226.0,447914.3
1,26226.0,507914.3
1,26226.0,567914.3
1,29884.0,24747.0
1,29884.0,84747.0
1,29884.0,144747.0
1,29884.0,204747.0
1,29884.0,264747.0
1,29884.0,324747.0
1,29884.0,384747.0
1,29884.0,444747.0
1,29884.0,504747.0
1,29884.0,564747.0
1,29591.5,24682.9
1,29591.5,84682.9
1,29591.5,144682.9
1,29591.5,204682.9
1,29591.5,264682.9
1,29591.5,324682.9
1,29591.5,384682.9
1,29591.5,444682.9
1,29591.5,504682.9
1,29591.5,564682.9
1,29517.9,24688.9
1,29517.9,84688.9
1,29517.9,144688.9
1,29517.9,204688.9
1,29517.9,264688.9
1,29517.9,324688.9
1,29517.9,384688.9
1,29517.9,444688.9
1,29517.9,504688.9
1,29517.9,564688.9
1,29783.3,24682.9
1,29783.3,84682.9
1,29783.3,144682.9
1,29783.3,204682.9
1,29783.3,264682.9
1,29783.3,324682.9
1,29783.3,384682.9
1,29783.3,444682.9
1,29783.3,504682.9
1,29783.3,564682.9
1,29741.9,24690.6
1,29741.9,84690.6
1,29741.9,144690.6
1,29741.9,204690.6
1,29741.9,264690.6
1,29741.9,324690.6
1,29741.9,384690.6
1,29741.9,444690.6
1,29741.9,504690.6
1,29741.9,564690.6
1,29403.6,24783.1
1,29403.6,84783.1
1,29403.6,144783.1
1,29403.6,204783.1
1,29403.6,264783.1
1,29403.6,324783.1
1,29403.6,384783.1
1,29403.6,444783.1
1,29403.6,504783.1
1,29403.6,564783.1
1,29598.6,24771.2
1,29598.6,84771.2
1,29598.6,144771.2
1,29598.6,204771.2
1,29598.6,264771.2
1,29598.6,324771.2
1,29598.6,384771.2
1,29598.6,444771.2
1,29598.6,504771.2
1,29598.6,564771.2
1,29825.9,24680.8
1,29825.9,84680.8
1,29825.9,144680.8
1,29825.9,204680.8
1,29825.9,264680.8
1,29825.9,324680.8
1,29825.9,384680.8
1,29825.9,444680.8
1,29825.9,504680.8
1,29825.9,564680.8
1,29919.5,24747.4
1,29919.5,84747.4
1,29919.5,144747.4
1,29919.5,204747.4
1,29919.5,264747.4
1,29919.5,324747.4
1,29919.5,384747.4
1,29919.5,444747.4
1,29919.5,504747.4
1,29919.5,564747.4
1,27276.6,24955.3
1,27276.6,84955.3
1,27276.6,144955.3
1,27276.6,204955.3
1,27276.6,264955.3
1,27276.6,324955.3
1,27276.6,384955.3
1,27276.6,444955.3
1,27276.6,504955.3
1,27276.6,564955.3
1,23546.2,27152.7
1,23546.2,87152.7
1,23546.2,147152.7
1,23546.2,207152.7
1,23546.2,267152.7
1,23546.2,327152.7
1,23546.2,387152.7
1,23546.2,447152.7
1,23546.2,507152.7
1,23546.2,567152.7
1,28444.7,39987.2
1,28444.7,99987.2
1,28444.7,159987.2
1,28444.7,219987.2
1,28444.7,279987.2
1,28444.7,339987.2
1,28444.7,399987.2
1,28444.7,459987.2
1,28444.7,519987.2
1,28444.7,579987.2
1,24210.7,33876.5
1,24210.7,93876.5
1,24210.7,153876.5
1,24210.7,213876.5
1,24210.7,273876.5
1,24210.7,333876.5
1,24210.7,393876.5
1,24210.7,453876.5
1,24210.7,513876.5
1,24210.7,573876.5
1,29526.9,24775.4
1,29526.9,84775.4
1,29526.9,144775.4
1,29526.9,204775.4
1,29526.9,264775.4
1,29526.9,324775.4
1,29526.9,384775.4
1,29526.9,444775.4
1,29526.9,504775.4
1,29526.9,564775.4
1,29488.2,24779.7
1,29488.2,84779.7
1,29488.2,144779.7
1,29488.2,204779.7
1,29488.2,264779.7
1,29488.2,324779.7
1,29488.2,384779.7
1,29488.2,444779.7
1,29488.2,504779.7
1,29488.2,564779.7
1,29434.6,24736.4
1,29434.6,84736.4
1,29434.6,144736.4
1,29434.6,204736.4
1,29434.6,264736.4
1,29434.6,324736.4
1,29434.6,384736.4
1,29434.6,444736.4
1,29434.6,504736.4
1,29434.6,564736.4
1,32938.2,22679.8
1,32938.2,82679.8
1,32938.2,142679.8
1,32938.2,202679.8
1,32938.2,262679.8
1,32938.2,322679.8
1,32938.2,382679.8
1,32938.2,442679.8
1,32938.2,502679.8
1,32938.2,562679.8
1,27396.7,27047.1
1,27396.7,87047.1
1,27396.7,147047.1
1,27396.7,207047.1
1,27396.7,267047.1
1,27396.7,327047.1
1,27396.7,387047.1
1,27396.7,447047.1
1,27396.7,507047.1
1,27396.7,567047.1
1,29556.0,24677.0
1,29556.0,84677.0
1,29556.0,144677.0
1,29556.0,204677.0
1,29556.0,264677.0
1,29556.0,324677.0
1,29556.0,384677.0
1,29556.0,444677.0
1,29556.0,504677.0
1,29556.0,564677.0
1,29562.4,24772.9
1,29562.4,84772.9
1,29562.4,144772.9
1,29562.4,204772.9
1,29562.4,264772.9
1,29562.4,324772.9
1,29562.4,384772.9
1,29562.4,444772.9
1,29562.4,504772.9
1,29562.4,564772.9
1,36199.8,48079.4
1,36199.8,108079.4
1,36199.8,168079.4
1,36199.8,228079.4
1,36199.8,288079.4
1,36199.8,348079.4
1,36199.8,408079.4
1,36199.8,468079.4
1,36199.8,528079.4
1,36199.8,588079.4
1,25557.0,38226.4
1,25557.0,98226.4
1,25557.0,158226.4
1,25557.0,218226.4
1,25557.0,278226.4
1,25557.0,338226.4
1,25557.0,398226.4
1,25557.0,458226.4
1,25557.0,518226.4
1,25557.0,578226.4
1,25075.3,36016.3
1,25075.3,96016.3
1,25075.3,156016.3
1,25075.3,216016.3
1,25075.3,276016.3
1,25075.3,336016.3
1,25075.3,396016.3
1,25075.3,456016.3
1,25075.3,516016.3
1,25075.3,576016.3
1,29396.5,24690.1
1,29396.5,84690.1
1,29396.5,144690.1
1,29396.5,204690.1
1,29396.5,264690.1
1,29396.5,324690.1
1,29396.5,384690.1
1,29396.5,444690.1
1,29396.5,504690.1
1,29396.5,564690.1
1,29481.7,24686.7
1,29481.7,84686.7
1,29481.7,144686.7
