102815
1,38330.6,45852.3
1,38330.6,105852.3
1,38330.6,165852.3
1,38330.6,225852.3
1,38330.6,285852.3
1,27994.6,27804.9
1,27994.6,87804.9
1,27994.6,147804.9
1,27994.6,207804.9
1,27994.6,267804.9
1,25774.6,37003.6
1,25774.6,97003.6
1,25774.6,157003.6
1,25774.6,217003.6
1,25774.6,277003.6
1,25187.7,26735.7
1,25187.7,86735.7
1,25187.7,146735.7
1,25187.7,206735.7
1,25187.7,266735.7
1,31060.5,23513.1
1,31060.5,83513.1
1,31060.5,143513.1
1,31060.5,203513.1
1,31060.5,263513.1
1,23506.2,26969.0
1,23506.2,86969.0
1,23506.2,146969.0
1,23506.2,206969.0
1,23506.2,266969.0
1,24148.0,25499.7
1,24148.0,85499.7
1,24148.0,145499.7
1,24148.0,205499.7
1,24148.0,265499.7
1,30015.1,24226.8
1,30015.1,84226.8
1,30015.1,144226.8
1,30015.1,204226.8
1,30015.1,264226.8
1,41136.3,15644.2
1,41136.3,75644.2
1,41136.3,135644.2
1,41136.3,195644.2
1,41136.3,255644.2
1,26164.0,38369.8
1,26164.0,98369.8
1,26164.0,158369.8
1,26164.0,218369.8
1,26164.0,278369.8
1,25944.4,37271.3
1,25944.4,97271.3
1,25944.4,157271.3
1,25944.4,217271.3
1,25944.4,277271.3
1,27688.5,40043.7
1,27688.5,100043.7
1,27688.5,160043.7
1,27688.5,220043.7
1,27688.5,280043.7
1,27764.7,38386.8
1,27764.7,98386.8
1,27764.7,158386.8
1,27764.7,218386.8
1,27764.7,278386.8
1,24574.2,28725.2
1,24574.2,88725.2
1,24574.2,148725.2
1,24574.2,208725.2
1,24574.2,268725.2
1,24577.5,28930.5
1,24577.5,88930.5
1,24577.5,148930.5
1,24577.5,208930.5
1,24577.5,268930.5
1,24554.2,28874.5
1,24554.2,88874.5
1,24554.2,148874.5
1,24554.2,208874.5
1,24554.2,268874.5
1,29798.1,39444.6
1,29798.1,99444.6
1,29798.1,159444.6
1,29798.1,219444.6
1,29798.1,279444.6
1,29751.0,39433.1
1,29751.0,99433.1
1,29751.0,159433.1
1,29751.0,219433.1
1,29751.0,279433.1
1,26009.0,37262.0
1,26009.0,97262.0
1,26009.0,157262.0
1,26009.0,217262.0
1,26009.0,277262.0
1,28172.8,28013.6
1,28172.8,88013.6
1,28172.8,148013.6
1,28172.8,208013.6
1,28172.8,268013.6
1,27583.9,26201.9
1,27583.9,86201.9
1,27583.9,146201.9
1,27583.9,206201.9
1,27583.9,266201.9
1,26154.3,33259.2
1,26154.3,93259.2
1,26154.3,153259.2
1,26154.3,213259.2
1,26154.3,273259.2
1,24916.5,15585.2
1,24916.5,75585.2
1,24916.5,135585.2
1,24916.5,195585.2
1,24916.5,255585.2
1,27706.0,37054.5
1,27706.0,97054.5
1,27706.0,157054.5
1,27706.0,217054.5
1,27706.0,277054.5
1,27448.3,37489.0
1,27448.3,97489.0
1,27448.3,157489.0
1,27448.3,217489.0
1,27448.3,277489.0
1,27686.6,38389.3
1,27686.6,98389.3
1,27686.6,158389.3
1,27686.6,218389.3
1,27686.6,278389.3
1,23033.5,32907.4
1,23033.5,92907.4
1,23033.5,152907.4
1,23033.5,212907.4
1,23033.5,272907.4
1,26160.8,38297.7
1,26160.8,98297.7
1,26160.8,158297.7
1,26160.8,218297.7
1,26160.8,278297.7
1,30398.0,39755.6
1,30398.0,99755.6
1,30398.0,159755.6
1,30398.0,219755.6
1,30398.0,279755.6
1,27930.0,37382.9
1,27930.0,97382.9
1,27930.0,157382.9
1,27930.0,217382.9
1,27930.0,277382.9
1,26324.8,38206.5
1,26324.8,98206.5
1,26324.8,158206.5
1,26324.8,218206.5
1,26324.8,278206.5
1,28403.3,38904.9
1,28403.3,98904.9
1,28403.3,158904.9
1,28403.3,218904.9
1,28403.3,278904.9
1,28436.9,40844.7
1,28436.9,100844.7
1,28436.9,160844.7
1,28436.9,220844.7
1,28436.9,280844.7
1,28416.9,40855.8
1,28416.9,100855.8
1,28416.9,160855.8
1,28416.9,220855.8
1,28416.9,280855.8
1,23362.2,28723.9
1,23362.2,88723.9
1,23362.2,148723.9
1,23362.2,208723.9
1,23362.2,268723.9
1,37794.7,41075.1
1,37794.7,101075.1
1,37794.7,161075.1
1,37794.7,221075.1
1,37794.7,281075.1
1,26226.0,27914.3
1,26226.0,87914.3
1,26226.0,147914.3
1,26226.0,207914.3
1,26226.0,267914.3
1,29884.0,24747.0
1,29884.0,84747.0
1,29884.0,144747.0
1,29884.0,204747.0
1,29884.0,264747.0
1,29591.5,24682.9
1,29591.5,84682.9
1,29591.5,144682.9
1,29591.5,204682.9
1,29591.5,264682.9
1,29517.9,24688.9
1,29517.9,84688.9
1,29517.9,144688.9
1,29517.9,204688.9
1,29517.9,264688.9
1,29783.3,24682.9
1,29783.3,84682.9
1,29783.3,144682.9
1,29783.3,204682.9
1,29783.3,264682.9
1,29741.9,24690.6
1,29741.9,84690.6
1,29741.9,144690.6
1,29741.9,204690.6
1,29741.9,264690.6
1,29403.6,24783.1
1,29403.6,84783.1
1,29403.6,144783.1
1,29403.6,204783.1
1,29403.6,264783.1
1,29598.6,24771.2
1,29598.6,84771.2
1,29598.6,144771.2
1,29598.6,204771.2
1,29598.6,264771.2
1,29825.9,24680.8
1,29825.9,84680.8
1,29825.9,144680.8
1,29825.9,204680.8
1,29825.9,264680.8
1,29919.5,24747.4
1,29919.5,84747.4
1,29919.5,144747.4
1,29919.5,204747.4
1,29919.5,264747.4
1,27276.6,24955.3
1,27276.6,84955.3
1,27276.6,144955.3
1,27276.6,204955.3
1,27276.6,264955.3
1,23546.2,27152.7
1,23546.2,87152.7
1,23546.2,147152.7
1,23546.2,207152.7
1,23546.2,267152.7
1,28444.7,39987.2
1,28444.7,99987.2
1,28444.7,159987.2
1,28444.7,219987.2
1,28444.7,279987.2
1,24210.7,33876.5
1,24210.7,93876.5
1,24210.7,153876.5
1,24210.7,213876.5
1,24210.7,273876.5
1,29526.9,24775.4
1,29526.9,84775.4
1,29526.9,144775.4
1,29526.9,204775.4
1,29526.9,264775.4
1,29488.2,24779.7
1,29488.2,84779.7
1,29488.2,144779.7
1,29488.2,204779.7
1,29488.2,264779.7
1,29434.6,24736.4
1,29434.6,84736.4
1,29434.6,144736.4
1,29434.6,204736.4
1,29434.6,264736.4
1,32938.2,22679.8
1,32938.2,82679.8
1,32938.2,142679.8
1,32938.2,202679.8
1,32938.2,262679.8
1,27396.7,27047.1
1,27396.7,87047.1
1,27396.7,147047.1
1,27396.7,207047.1
1,27396.7,267047.1
1,29556.0,24677.0
1,29556.0,84677.0
1,29556.0,144677.0
1,29556.0,204677.0
1,29556.0,264677.0
1,29562.4,24772.9
1,29562.4,84772.9
1,29562.4,144772.9
1,29562.4,204772.9
1,29562.4,264772.9
1,36199.8,48079.4
1,36199.8,108079.4
1,36199.8,168079.4
1,36199.8,228079.4
1,36199.8,288079.4
1,25557.0,38226.4
1,25557.0,98226.4
1,25557.0,158226.4
1,25557.0,218226.4
1,25557.0,278226.4
1,25075.3,36016.3
1,25075.3,96016.3
1,25075.3,156016.3
1,25075.3,216016.3
1,25075.3,276016.3
1,29396.5,24690.1
1,29396.5,84690.1
1,29396.5,144690.1
1,29396.5,204690.1
1,29396.5,264690.1
1,29481.7,24686.7
1,29481.7,84686.7
1,29481.7,144686.7
1,29481.7,204686.7
1,29481.7,264686.7
1,26806.5,39975.8
1,26806.5,99975.8
1,26806.5,159975.8
1,26806.5,219975.8
1,26806.5,279975.8
1,28257.4,40617.7
1,28257.4,100617.7
1,28257.4,160617.7
1,28257.4,220617.7
1,28257.4,280617.7
1,29499.8,39774.2
1,29499.8,99774.2
1,29499.8,159774.2
1,29499.8,219774.2
1,29499.8,279774.2
1,37416.3,46546.4
1,37416.3,106546.4
1,37416.3,166546.4
1,37416.3,226546.4
1,37416.3,286546.4
1,38040.1,46510.3
1,38040.1,106510.3
1,38040.1,166510.3
1,38040.1,226510.3
1,38040.1,286510.3
1,26286.0,25385.1
1,26286.0,85385.1
1,26286.0,145385.1
1,26286.0,205385.1
1,26286.0,265385.1
1,37590.0,47037.3
1,37590.0,107037.3
1,37590.0,167037.3
1,37590.0,227037.3
1,37590.0,287037.3
1,13425.8,20809.1
1,13425.8,80809.1
1,13425.8,140809.1
1,13425.8,200809.1
1,13425.8,260809.1
1,37531.9,46508.2
1,37531.9,106508.2
1,37531.9,166508.2
1,37531.9,226508.2
1,37531.9,286508.2
1,25205.1,31334.2
1,25205.1,91334.2
1,25205.1,151334.2
1,25205.1,211334.2
1,25205.1,271334.2
1,38155.7,45485.2
1,38155.7,105485.2
1,38155.7,165485.2
1,38155.7,225485.2
1,38155.7,285485.2
1,13394.9,20805.3
1,13394.9,80805.3
1,13394.9,140805.3
1,13394.9,200805.3
1,13394.9,260805.3
1,13365.1,20791.7
1,13365.1,80791.7
1,13365.1,140791.7
1,13365.1,200791.7
1,13365.1,260791.7
1,13299.3,20805.3
1,13299.3,80805.3
1,13299.3,140805.3
1,13299.3,200805.3
1,13299.3,260805.3
1,13456.8,20810.8
1,13456.8,80810.8
1,13456.8,140810.8
1,13456.8,200810.8
1,13456.8,260810.8
1,32090.4,21961.9
1,32090.4,81961.9
1,32090.4,141961.9
1,32090.4,201961.9
1,32090.4,261961.9
1,13305.7,20773.5
1,13305.7,80773.5
1,13305.7,140773.5
1,13305.7,200773.5
1,13305.7,260773.5
1,13305.1,20780.3
1,13305.1,80780.3
1,13305.1,140780.3
1,13305.1,200780.3
1,13305.1,260780.3
1,24456.1,36007.8
1,24456.1,96007.8
1,24456.1,156007.8
1,24456.1,216007.8
1,24456.1,276007.8
1,13334.8,20826.9
1,13334.8,80826.9
1,13334.8,140826.9
1,13334.8,200826.9
1,13334.8,260826.9
1,13296.7,20815.0
1,13296.7,80815.0
1,13296.7,140815.0
1,13296.7,200815.0
1,13296.7,260815.0
1,26370.6,33518.9
1,26370.6,93518.9
1,26370.6,153518.9
1,26370.6,213518.9
1,26370.6,273518.9
1,37944.5,46544.3
1,37944.5,106544.3
1,37944.5,166544.3
1,37944.5,226544.3
1,37944.5,286544.3
1,33044.1,45812.4
1,33044.1,105812.4
1,33044.1,165812.4
1,33044.1,225812.4
1,33044.1,285812.4
1,37597.1,47262.6
1,37597.1,107262.6
1,37597.1,167262.6
1,37597.1,227262.6
1,37597.1,287262.6
1,13303.2,20791.3
1,13303.2,80791.3
1,13303.2,140791.3
1,13303.2,200791.3
1,13303.2,260791.3
1,37552.6,46470.4
1,37552.6,106470.4
1,37552.6,166470.4
1,37552.6,226470.4
1,37552.6,286470.4
1,24995.2,30834.8
1,24995.2,90834.8
1,24995.2,150834.8
1,24995.2,210834.8
1,24995.2,270834.8
1,24550.3,28926.3
1,24550.3,88926.3
1,24550.3,148926.3
1,24550.3,208926.3
1,24550.3,268926.3
1,13299.9,20796.4
1,13299.9,80796.4
1,13299.9,140796.4
1,13299.9,200796.4
1,13299.9,260796.4
1,37583.6,46533.7
1,37583.6,106533.7
1,37583.6,166533.7
1,37583.6,226533.7
1,37583.6,286533.7
1,25201.9,31235.7
1,25201.9,91235.7
1,25201.9,151235.7
1,25201.9,211235.7
1,25201.9,271235.7
1,35723.2,39377.5
1,35723.2,99377.5
1,35723.2,159377.5
1,35723.2,219377.5
1,35723.2,279377.5
1,30893.2,41198.2
1,30893.2,101198.2
1,30893.2,161198.2
1,30893.2,221198.2
1,30893.2,281198.2
1,38068.5,45623.1
1,38068.5,105623.1
1,38068.5,165623.1
1,38068.5,225623.1
1,38068.5,285623.1
1,38040.7,45575.2
1,38040.7,105575.2
1,38040.7,165575.2
1,38040.7,225575.2
1,38040.7,285575.2
1,31599.0,41130.3
1,31599.0,101130.3
1,31599.0,161130.3
1,31599.0,221130.3
1,31599.0,281130.3
1,24084.1,28811.7
1,24084.1,88811.7
1,24084.1,148811.7
1,24084.1,208811.7
1,24084.1,268811.7
1,28974.2,38496.7
1,28974.2,98496.7
1,28974.2,158496.7
1,28974.2,218496.7
1,28974.2,278496.7
1,26196.9,38169.5
1,26196.9,98169.5
1,26196.9,158169.5
1,26196.9,218169.5
1,26196.9,278169.5
1,27917.1,37964.2
1,27917.1,97964.2
1,27917.1,157964.2
1,27917.1,217964.2
1,27917.1,277964.2
1,31321.4,23490.7
1,31321.4,83490.7
1,31321.4,143490.7
1,31321.4,203490.7
1,31321.4,263490.7
1,31457.0,23600.5
1,31457.0,83600.5
1,31457.0,143600.5
1,31457.0,203600.5
1,31457.0,263600.5
1,34419.5,40594.0
1,34419.5,100594.0
1,34419.5,160594.0
1,34419.5,220594.0
1,34419.5,280594.0
1,31414.3,23601.8
1,31414.3,83601.8
1,31414.3,143601.8
1,31414.3,203601.8
1,31414.3,263601.8
1,31483.4,23422.8
1,31483.4,83422.8
1,31483.4,143422.8
1,31483.4,203422.8
1,31483.4,263422.8
1,31337.5,23670.6
1,31337.5,83670.6
1,31337.5,143670.6
1,31337.5,203670.6
1,31337.5,263670.6
1,31461.5,23512.3
1,31461.5,83512.3
1,31461.5,143512.3
1,31461.5,203512.3
1,31461.5,263512.3
1,31419.5,23423.2
1,31419.5,83423.2
1,31419.5,143423.2
1,31419.5,203423.2
1,31419.5,263423.2
1,31367.8,23414.7
1,31367.8,83414.7
1,31367.8,143414.7
1,31367.8,203414.7
1,31367.8,263414.7
1,31043.7,25332.1
1,31043.7,85332.1
1,31043.7,145332.1
1,31043.7,205332.1
1,31043.7,265332.1
1,24456.1,30031.6
1,24456.1,90031.6
1,24456.1,150031.6
1,24456.1,210031.6
1,24456.1,270031.6
1,31004.3,25383.0
1,31004.3,85383.0
1,31004.3,145383.0
1,31004.3,205383.0
1,31004.3,265383.0
1,25291.0,37415.2
1,25291.0,97415.2
1,25291.0,157415.2
1,25291.0,217415.2
1,25291.0,277415.2
1,31300.0,23404.1
1,31300.0,83404.1
1,31300.0,143404.1
1,31300.0,203404.1
1,31300.0,263404.1
1,25918.0,13958.9
1,25918.0,73958.9
1,25918.0,133958.9
1,25918.0,193958.9
1,25918.0,253958.9
1,34131.5,24343.5
1,34131.5,84343.5
1,34131.5,144343.5
1,34131.5,204343.5
1,34131.5,264343.5
1,34317.5,40688.2
1,34317.5,100688.2
1,34317.5,160688.2
1,34317.5,220688.2
1,34317.5,280688.2
1,24891.9,15595.4
1,24891.9,75595.4
1,24891.9,135595.4
1,24891.9,195595.4
1,24891.9,255595.4
1,24643.3,15484.2
1,24643.3,75484.2
1,24643.3,135484.2
1,24643.3,195484.2
1,24643.3,255484.2
1,28723.6,15757.9
1,28723.6,75757.9
1,28723.6,135757.9
